mon_year,KM_driven,Fuel_Type,Horse_Power,Color,Transmission,Engine,Doors,Cylinders,Gears,Sport_Model,selling_price
Jan_2003,35878,Petrol,86,Metallic,Manual,1300,4,4,5,0,8374
Dec_2003,35547,Petrol,110,Non-Metallic,Manual,1600,4,4,5,0,11554
Apr_2003,34980,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,11077
Oct_2003,34079,Petrol,110,Metallic,Manual,1600,5,4,5,1,11607
Apr_2003,33483,Petrol,86,Metallic,Manual,1300,3,4,5,0,10547
Sept_2003,33369,Petrol,110,Metallic,Manual,1600,3,4,6,0,11395
Dec_2003,33185,Petrol,110,Metallic,Manual,1600,5,4,5,1,10494
Jan_2003,32860,Petrol,110,Metallic,Manual,1600,4,4,5,0,11395
Nov_2003,32472,Petrol,110,Metallic,Manual,1600,5,4,5,0,11077
Jan_2003,32118,Petrol,86,Metallic,Manual,1300,4,4,5,0,10017
Sept_2003,30210,Petrol,86,Metallic,Automatic,1300,3,4,5,0,11395
Sept_2003,30210,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,11607
Dec_2003,29680,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,10600
Jan_2003,28300,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,11130
Jul_2003,27560,Petrol,107,Non-Metallic,Automatic,1600,3,4,5,0,13250
Jul_2003,27035,Petrol,86,Metallic,Manual,1300,5,4,5,1,9487
Nov_2003,26500,Petrol,110,Metallic,Manual,1600,5,4,5,0,11130
Mar_2003,24205,Petrol,110,Metallic,Manual,1600,3,4,5,0,9800
Oct_2003,24067,Petrol,110,Metallic,Manual,1600,5,4,5,0,11607
Jun_2003,23509,Petrol,86,Metallic,Manual,1300,3,4,5,0,10070
Jul_2003,18386,Petrol,110,Metallic,Manual,1600,3,4,5,0,11554
Feb_2003,16467,Petrol,86,Metallic,Automatic,1300,4,4,5,0,11607
Mar_2003,16017,Petrol,86,Non-Metallic,Manual,1300,5,4,5,1,10017
Aug_2002,246916,Diesel,72,Non-Metallic,Manual,2000,5,4,5,0,6254
Feb_2002,231205,Diesel,72,Non-Metallic,Manual,2000,5,4,5,0,7367
Mar_2002,230830,Diesel,72,Metallic,Manual,2000,5,4,5,0,6360
Feb_2002,219541,CNG,110,Metallic,Manual,1600,5,4,5,0,5565
Jul_2002,215449,Diesel,72,Metallic,Manual,2000,3,4,5,0,4664
Apr_2002,212776,Diesel,72,Metallic,Manual,2000,4,4,5,0,7155
Dec_2002,209351,Diesel,72,Non-Metallic,Manual,2000,5,4,5,1,9010
Jan_2002,206451,Diesel,72,Non-Metallic,Manual,2000,3,4,5,0,6519
May_2002,203117,Diesel,72,Non-Metallic,Manual,2000,5,4,5,1,7367
May_2002,194274,Diesel,72,Non-Metallic,Manual,2000,3,4,5,0,6095
Mar_2002,191201,Diesel,72,Metallic,Manual,2000,4,4,5,0,9275
Nov_2002,189528,Diesel,72,Non-Metallic,Manual,2000,3,4,5,1,6890
Aug_2002,186748,Petrol,110,Metallic,Manual,1600,5,4,5,0,6307
Mar_2002,186560,Petrol,86,Non-Metallic,Manual,1300,5,4,5,0,6890
Apr_2002,183359,Diesel,72,Metallic,Manual,2000,5,4,5,0,11130
Apr_2002,180200,Diesel,72,Non-Metallic,Manual,2000,4,4,5,0,9010
Oct_2002,173840,Petrol,110,Metallic,Manual,1600,3,4,5,0,8427
Mar_2002,171482,Petrol,86,Metallic,Manual,1300,3,4,5,1,6148
Jan_2002,169600,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,7155
Mar_2002,169566,Diesel,72,Non-Metallic,Manual,2000,3,4,5,1,7367
Jul_2002,169502,Petrol,110,Non-Metallic,Manual,1600,3,4,5,1,6084
Aug_2002,168002,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,6943
Dec_2002,165576,Diesel,72,Metallic,Manual,2000,3,4,5,1,9487
Aug_2002,165539,Petrol,86,Metallic,Manual,1300,5,4,5,1,7155
Mar_2002,164523,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,8427
Dec_2002,164300,Diesel,72,Non-Metallic,Manual,2000,3,4,5,1,8427
May_2002,164194,Diesel,72,Metallic,Manual,2000,5,4,5,0,7897
Nov_2002,160378,Diesel,72,Metallic,Manual,2000,5,4,5,1,8215
Oct_2002,160060,CNG,110,Metallic,Manual,1600,5,4,5,0,6837
Jun_2002,159000,Diesel,72,Metallic,Manual,2000,3,4,5,0,8374
Dec_2002,155082,Diesel,72,Metallic,Manual,2000,3,4,5,1,7314
Jun_2002,154969,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,5936
Apr_2002,154756,Petrol,110,Non-Metallic,Manual,1600,4,4,5,0,6307
Jan_2002,152174,Petrol,86,Metallic,Automatic,1300,3,4,5,0,7367
Oct_2002,147494,Diesel,73,Non-Metallic,Manual,2000,2,4,5,0,8427
Feb_2002,146810,Petrol,86,Non-Metallic,Manual,1300,5,4,5,0,9487
Jul_2002,146005,Diesel,90,Metallic,Manual,2000,5,4,5,0,8427
Jan_2002,145409,Diesel,90,Metallic,Manual,2000,5,4,5,0,10070
May_2002,142982,Diesel,72,Metallic,Manual,2000,3,4,5,0,9116
Oct_2002,142740,Diesel,72,Non-Metallic,Manual,2000,5,4,5,0,6307
Aug_2002,142611,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,8215
Feb_2002,139390,Diesel,72,Non-Metallic,Manual,2000,5,4,5,0,8427
Apr_2002,139185,Petrol,110,Metallic,Manual,1600,3,4,5,1,7367
Jul_2002,137826,Petrol,110,Metallic,Manual,1600,3,4,5,1,7685
Mar_2002,137800,Petrol,86,Non-Metallic,Manual,1300,5,4,5,0,6890
Apr_2002,136698,Petrol,110,Metallic,Manual,1600,5,4,5,1,7685
Jan_2002,136052,Petrol,110,Metallic,Manual,1600,5,4,5,0,9805
Aug_2002,135686,Petrol,110,Metallic,Manual,1600,3,4,5,0,8745
Oct_2002,134789,Diesel,72,Metallic,Manual,2000,3,4,5,0,7685
Sept_2002,134067,Petrol,110,Metallic,Manual,1600,4,4,5,0,5565
Apr_2002,133560,Petrol,110,Metallic,Manual,1600,5,4,5,0,8374
May_2002,133325,Petrol,110,Non-Metallic,Manual,1600,3,4,5,1,7314
Jun_2002,132924,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,8374
Jul_2002,132405,Diesel,72,Non-Metallic,Manual,2000,5,4,5,1,7685
Nov_2002,132228,Petrol,110,Metallic,Manual,1600,3,4,5,0,8957
May_2002,132066,Petrol,110,Metallic,Manual,1600,5,4,5,0,8427
Jul_2002,131500,Petrol,110,Metallic,Manual,1600,3,4,5,1,8427
Sept_2002,130807,Petrol,110,Metallic,Manual,1600,3,4,5,0,6837
Jun_2002,130490,Petrol,110,Metallic,Manual,1600,5,4,5,1,7049
Jul_2002,130462,Petrol,86,Metallic,Manual,1300,3,4,5,1,8427
Jan_2002,130189,Petrol,86,Non-Metallic,Manual,1300,5,4,5,0,7685
Apr_2002,129627,Petrol,110,Non-Metallic,Manual,1600,3,4,5,1,7897
Jul_2002,129214,Petrol,110,Metallic,Manual,1600,4,4,5,0,8427
Apr_2002,128838,Petrol,110,Metallic,Manual,1600,5,4,5,0,7685
Oct_2002,127702,Diesel,72,Metallic,Manual,2000,3,4,5,1,8745
May_2002,127479,Diesel,72,Metallic,Manual,2000,5,4,5,0,9487
Jul_2002,127408,Petrol,110,Metallic,Manual,1600,3,4,5,1,8215
Oct_2002,127200,Petrol,110,Non-Metallic,Manual,1600,5,4,5,1,9010
Mar_2002,127200,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,8215
Aug_2002,122830,Petrol,110,Non-Metallic,Manual,1600,4,4,5,0,6095
May_2002,122266,Petrol,110,Metallic,Manual,1600,5,4,5,0,7314
Oct_2002,122066,Petrol,110,Metallic,Manual,1600,3,4,5,0,6890
Mar_2002,121900,Petrol,107,Metallic,Automatic,1600,5,4,5,1,6890
Apr_2002,121113,Petrol,86,Metallic,Manual,1300,5,4,5,1,8056
Aug_2002,119741,Diesel,72,Metallic,Manual,2000,5,4,5,0,9487
Jul_2002,119045,Petrol,110,Metallic,Manual,1600,5,4,5,0,7897
Sept_2002,118720,Petrol,86,Metallic,Manual,1300,3,4,5,0,7791
Aug_2002,118298,Petrol,86,Metallic,Manual,1300,3,4,5,1,8215
Jan_2002,118076,CNG,110,Non-Metallic,Manual,1598,3,4,5,0,7908
May_2002,117555,Petrol,110,Metallic,Manual,1600,5,4,5,0,9805
Jan_2002,117540,Petrol,110,Metallic,Manual,1600,3,4,5,0,7685
Sept_2002,117272,Petrol,86,Metallic,Manual,1300,3,4,5,1,6890
Jan_2002,116600,Petrol,110,Metallic,Manual,1600,4,4,5,0,7208
Jun_2002,116112,Petrol,110,Non-Metallic,Manual,1600,5,4,5,1,9222
Mar_2002,115819,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,7950
Oct_2002,113967,Petrol,110,Metallic,Manual,1600,3,4,5,1,8215
Aug_2002,113534,Petrol,110,Metallic,Manual,1600,3,4,5,1,8427
Jun_2002,113420,Petrol,110,Metallic,Manual,1600,3,4,5,1,10547
Jul_2002,112625,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,7038
Oct_2002,112519,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,9275
Sept_2002,112474,Petrol,110,Metallic,Manual,1600,3,4,5,0,8215
Sept_2002,112207,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,6307
Apr_2002,111461,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,7155
Jan_2002,111443,Petrol,110,Metallic,Manual,1600,3,4,5,1,6890
May_2002,110605,Petrol,110,Metallic,Manual,1600,3,4,5,0,9275
Jul_2002,110399,Petrol,110,Metallic,Manual,1600,3,4,5,1,8427
Jul_2002,110240,Petrol,86,Metallic,Manual,1300,3,4,5,0,7155
Aug_2002,109308,Petrol,86,Metallic,Manual,1300,5,4,5,0,8427
Jan_2002,108438,Petrol,86,Metallic,Manual,1300,3,4,5,0,8427
Jun_2002,108125,Petrol,107,Metallic,Automatic,1600,5,4,5,0,9487
Apr_2002,108120,Petrol,86,Metallic,Manual,1300,3,4,5,0,8215
Jun_2002,107966,Petrol,110,Metallic,Manual,1600,5,4,5,0,6837
Jul_2002,107879,Petrol,110,Non-Metallic,Manual,1600,3,4,5,1,7314
Jun_2002,107229,Petrol,110,Metallic,Manual,1600,5,4,5,1,8957
Jul_2002,107060,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,7155
Jul_2002,106776,Petrol,86,Metallic,Automatic,1300,4,4,5,0,8533
Feb_2002,106762,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,10070
Mar_2002,106516,Petrol,110,Non-Metallic,Manual,1600,4,4,5,0,8215
Jan_2002,106485,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,9010
Jun_2002,106204,Petrol,110,Metallic,Manual,1600,3,4,5,0,8263
Jan_2002,106130,Petrol,110,Metallic,Manual,1600,3,4,5,0,6879
Aug_2002,105969,Petrol,110,Metallic,Manual,1600,3,4,5,1,8427
Feb_2002,105361,Petrol,86,Non-Metallic,Manual,1300,5,4,5,1,6810
Dec_2002,105336,Petrol,86,Metallic,Manual,1300,5,4,5,0,9487
Sept_2002,105200,Petrol,110,Metallic,Manual,1600,5,4,5,0,7367
Feb_2002,104667,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,9275
Oct_2002,104043,Petrol,110,Metallic,Manual,1600,3,4,5,0,8957
Apr_2002,103880,Petrol,110,Metallic,Manual,1600,5,4,5,0,8427
Jan_2002,103401,Petrol,86,Non-Metallic,Manual,1300,5,4,5,0,8427
Mar_2002,103386,Petrol,110,Metallic,Manual,1600,5,4,5,0,9434
Aug_2002,103344,Petrol,110,Metallic,Manual,1600,5,4,5,1,9487
Aug_2002,102910,Petrol,110,Metallic,Manual,1600,5,4,5,0,9434
Dec_2002,102820,Petrol,110,Non-Metallic,Manual,1600,4,4,5,0,8427
Jul_2002,102080,Petrol,86,Metallic,Manual,1300,3,4,5,1,6885
Mar_2002,101760,Petrol,86,Metallic,Manual,1300,3,4,5,0,7685
Jul_2002,101760,Petrol,110,Metallic,Manual,1600,5,4,5,1,9805
Mar_2002,101664,Petrol,110,Metallic,Manual,1600,5,4,5,1,7049
Feb_2002,101442,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,7409
Mar_2002,101390,Petrol,110,Metallic,Manual,1600,5,4,5,0,8215
Feb_2002,100700,Petrol,86,Metallic,Manual,1300,5,4,5,1,7367
Jan_2002,100114,Petrol,110,Non-Metallic,Manual,1600,3,4,5,1,7685
Jan_2002,99724,Petrol,110,Metallic,Manual,1600,5,4,5,0,10547
Jan_2002,99471,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,9805
Feb_2002,98675,Petrol,86,Metallic,Manual,1300,5,4,5,1,7632
Sept_2002,98650,Petrol,110,Metallic,Manual,1600,5,4,5,0,8745
Feb_2002,98621,Petrol,110,Metallic,Manual,1600,3,4,5,0,9487
Apr_2002,98580,Petrol,110,Metallic,Manual,1600,5,4,5,0,8745
Jan_2002,98400,Petrol,86,Metallic,Manual,1300,3,4,5,0,6625
Jan_2002,97790,Petrol,107,Non-Metallic,Automatic,1600,5,4,5,0,10494
Jan_2002,97622,Petrol,86,Metallic,Manual,1300,5,4,5,0,7738
Sept_2002,97436,Petrol,86,Metallic,Manual,1300,3,4,5,0,9487
Nov_2002,97414,Petrol,86,Metallic,Manual,1300,3,4,5,1,6890
Mar_2002,96883,Petrol,110,Metallic,Manual,1600,5,4,5,1,8427
Jun_2002,96547,Petrol,110,Metallic,Manual,1600,3,4,5,0,7897
Oct_2002,95792,Petrol,86,Metallic,Manual,1300,5,4,5,1,8427
Mar_2002,95766,Petrol,86,Metallic,Manual,1300,5,4,5,0,9010
Apr_2002,95723,Petrol,86,Metallic,Manual,1300,3,4,5,1,7367
Mar_2002,95412,Petrol,86,Non-Metallic,Automatic,1300,3,4,5,1,8427
Apr_2002,95400,Petrol,86,Metallic,Manual,1300,3,4,5,0,7155
Nov_2002,95382,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,8957
Mar_2002,95350,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,7950
Jul_2002,95188,Diesel,72,Metallic,Manual,2000,3,4,5,0,9275
Feb_2002,95123,Petrol,86,Metallic,Manual,1300,5,4,5,0,9275
May_2002,94891,Petrol,110,Metallic,Manual,1600,3,4,5,0,9487
Jun_2002,94877,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,7897
Dec_2002,94442,Petrol,110,Metallic,Manual,1600,5,4,5,1,9752
Jul_2002,94022,Petrol,110,Metallic,Manual,1600,3,4,5,1,9487
Sept_2002,93810,Petrol,110,Metallic,Manual,1600,5,4,5,0,8321
Aug_2002,93477,Diesel,72,Metallic,Manual,2000,3,4,5,0,7367
Jun_2002,93280,Petrol,110,Metallic,Manual,1600,3,4,5,1,7632
Mar_2002,93008,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,7897
Jun_2002,92870,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,7155
Aug_2002,92599,Petrol,110,Metallic,Manual,1600,3,4,5,1,7950
Sept_2002,92308,Petrol,110,Non-Metallic,Manual,1600,4,4,5,0,7897
Nov_2002,92220,Petrol,110,Metallic,Manual,1600,4,4,5,0,8427
Mar_2002,92220,Petrol,110,Metallic,Manual,1600,4,4,5,0,7685
Aug_2002,92220,Petrol,86,Metallic,Manual,1300,3,4,5,0,8427
Jan_2002,92220,Petrol,86,Metallic,Manual,1300,3,4,5,0,8745
Sept_2002,92072,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,8745
Jan_2002,91276,Petrol,110,Metallic,Manual,1600,3,4,5,0,7155
Feb_2002,91160,Petrol,86,Metallic,Manual,1300,5,4,5,0,9275
Jan_2002,91160,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,9487
Nov_2002,91016,Diesel,72,Metallic,Manual,2000,5,4,5,1,9010
Jan_2002,90699,Petrol,110,Non-Metallic,Manual,1600,5,4,5,1,8745
Nov_2002,90598,Petrol,107,Non-Metallic,Automatic,1600,3,4,5,1,10017
Aug_2002,90312,Petrol,110,Metallic,Manual,1600,3,4,5,0,8427
Nov_2002,90100,Petrol,110,Metallic,Manual,1600,3,4,5,0,8374
Aug_2002,90087,Petrol,110,Metallic,Manual,1600,3,4,5,0,9010
Feb_2002,90064,Petrol,110,Non-Metallic,Manual,1600,5,4,5,1,8745
May_2002,89540,Petrol,110,Metallic,Manual,1600,5,4,5,0,8745
Aug_2002,89466,Petrol,110,Metallic,Manual,1600,4,4,5,0,9487
Jul_2002,89170,Petrol,110,Non-Metallic,Manual,1600,3,4,5,1,8427
Jan_2002,89040,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,7367
Mar_2002,89040,Petrol,110,Metallic,Manual,1600,5,4,5,0,7685
Apr_2002,89040,Petrol,110,Metallic,Manual,1600,5,4,5,1,8215
Jun_2002,88881,Petrol,110,Metallic,Manual,1600,3,4,5,0,9222
Jan_2002,88552,Petrol,110,Metallic,Manual,1600,5,4,5,0,9487
May_2002,88409,Petrol,110,Metallic,Manual,1600,5,4,5,1,7155
Oct_2002,88288,Petrol,110,Metallic,Manual,1600,5,4,5,0,7950
Dec_2002,88121,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,8427
Oct_2002,88030,Petrol,86,Metallic,Automatic,1300,3,4,5,1,9487
Oct_2002,87662,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,8427
Mar_2002,87636,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,7897
Mar_2002,87551,Petrol,86,Metallic,Manual,1300,3,4,5,0,6307
Jun_2002,87191,Petrol,110,Metallic,Manual,1600,3,4,5,1,8215
Apr_2002,87029,Petrol,86,Metallic,Manual,1300,3,4,5,1,7367
Jan_2002,86942,Petrol,86,Metallic,Manual,1300,5,4,5,0,9275
Oct_2002,86920,Petrol,110,Metallic,Manual,1600,5,4,5,0,9487
Feb_2002,86907,Petrol,110,Metallic,Manual,1600,5,4,5,0,7945
May_2002,86846,Petrol,110,Non-Metallic,Manual,1600,5,4,5,1,8215
Nov_2002,86563,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,7367
Apr_2002,85315,Petrol,110,Metallic,Manual,1600,5,4,5,0,8469
Mar_2002,84800,Petrol,110,Metallic,Manual,1600,4,4,5,0,7685
Dec_2002,83740,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,7314
Jul_2002,83628,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,8215
Mar_2002,83410,Petrol,110,Non-Metallic,Manual,1600,4,4,5,0,7685
Apr_2002,83141,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,9487
Oct_2002,82956,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,9010
Sept_2002,82807,Petrol,110,Metallic,Manual,1600,5,4,5,0,8427
Apr_2002,81620,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,7367
Mar_2002,81620,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,8480
Jun_2002,80965,Petrol,110,Metallic,Manual,1600,3,4,5,0,8427
May_2002,80844,Petrol,86,Metallic,Manual,1300,3,4,5,0,9010
Aug_2002,80720,Petrol,86,Metallic,Manual,1300,3,4,5,1,7939
Jan_2002,80560,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,8745
Oct_2002,80560,Petrol,110,Metallic,Manual,1600,5,4,5,0,9805
Sept_2002,80390,Petrol,86,Non-Metallic,Manual,1300,5,4,5,1,8427
Apr_2002,80347,Petrol,110,Metallic,Manual,1600,3,4,5,0,10070
Sept_2002,80056,Petrol,110,Metallic,Manual,1600,3,4,5,0,9487
Mar_2002,79842,Petrol,86,Metallic,Manual,1300,5,4,5,0,8957
Feb_2002,79841,Petrol,110,Metallic,Manual,1600,4,4,5,0,8475
Mar_2002,79740,Petrol,110,Non-Metallic,Manual,1600,4,4,5,0,9275
Oct_2002,79590,Petrol,86,Non-Metallic,Manual,1300,5,4,5,1,6307
Aug_2002,79500,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,9010
Dec_2002,79500,Petrol,86,Metallic,Manual,1300,4,4,5,0,9487
Dec_2002,79500,Petrol,86,Metallic,Manual,1300,4,4,5,0,9275
Mar_2002,79422,Petrol,110,Metallic,Manual,1600,5,4,5,0,8056
Jan_2002,79272,Petrol,110,Metallic,Manual,1600,5,4,5,1,7574
Dec_2002,79047,Petrol,110,Metallic,Manual,1600,5,4,5,1,8957
Jun_2002,79041,Petrol,86,Metallic,Manual,1300,3,4,5,0,6307
Jan_2002,78648,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,9540
Jan_2002,78600,Petrol,110,Metallic,Manual,1600,3,4,5,1,7685
Jun_2002,78542,Petrol,110,Metallic,Manual,1600,3,4,5,1,7844
Feb_2002,78539,Petrol,110,Metallic,Manual,1600,5,4,5,0,9328
Oct_2002,78440,Petrol,110,Non-Metallic,Manual,1600,3,4,5,1,8215
Jun_2002,78440,Petrol,86,Metallic,Manual,1300,3,4,5,1,7950
Mar_2002,78056,Petrol,86,Metallic,Automatic,1300,4,4,5,0,8957
Jun_2002,77868,Petrol,110,Metallic,Manual,1600,5,4,5,0,7844
Jan_2002,77592,Petrol,110,Metallic,Manual,1600,5,4,5,1,7950
May_2002,77503,Petrol,110,Metallic,Manual,1600,5,4,5,0,9487
Nov_2002,77395,Petrol,110,Metallic,Manual,1600,5,4,5,0,9487
Apr_2002,77065,Petrol,110,Metallic,Manual,1600,3,4,5,1,8427
Feb_2002,76668,Petrol,110,Metallic,Manual,1600,5,4,5,0,8427
Mar_2002,76555,Petrol,110,Metallic,Manual,1600,5,4,5,0,8427
Oct_2002,76456,Petrol,107,Metallic,Automatic,1600,5,4,5,1,9487
Mar_2002,76415,Petrol,110,Metallic,Manual,1600,5,4,5,0,8215
Mar_2002,76320,Petrol,110,Metallic,Manual,1600,4,4,5,0,8745
Mar_2002,76320,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,8427
Apr_2002,76214,Petrol,86,Metallic,Manual,1300,3,4,5,0,8215
Apr_2002,76134,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,9010
Jan_2002,76044,Petrol,110,Metallic,Manual,1600,5,4,5,0,7367
Jan_2002,75790,Petrol,110,Metallic,Manual,1600,4,4,5,0,7950
Feb_2002,75641,Petrol,110,Metallic,Manual,1600,3,4,5,1,8215
Feb_2002,75539,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,6307
Mar_2002,75457,Petrol,110,Non-Metallic,Manual,1600,3,4,5,1,7950
Sept_2002,75317,Petrol,86,Non-Metallic,Automatic,1300,3,4,5,0,9487
May_2002,75260,Petrol,110,Metallic,Manual,1600,3,4,5,0,8427
Jan_2002,75195,Petrol,110,Metallic,Automatic,1600,5,4,5,0,7314
Apr_2002,75188,Petrol,110,Metallic,Manual,1600,3,4,5,1,7897
Jan_2002,74833,Petrol,107,Metallic,Automatic,1600,3,4,5,1,9010
Aug_2002,74711,Petrol,110,Metallic,Manual,1600,5,4,5,0,7950
Apr_2002,74331,Petrol,110,Metallic,Manual,1600,3,4,5,0,9275
May_2002,74241,Petrol,110,Metallic,Manual,1600,3,4,5,1,7950
Jan_2002,74098,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,10547
Jun_2002,73551,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,8427
Jun_2002,73479,Petrol,110,Metallic,Manual,1600,5,4,5,0,10547
Mar_2002,73140,Petrol,110,Metallic,Manual,1600,5,4,5,0,9805
Aug_2002,73127,Petrol,86,Metallic,Manual,1300,5,4,5,0,9805
Feb_2002,73082,Petrol,110,Metallic,Manual,1600,5,4,5,0,10547
Jul_2002,72382,Petrol,110,Metallic,Manual,1600,3,4,5,1,6307
May_2002,72080,Petrol,110,Metallic,Manual,1600,5,4,5,0,8475
Nov_2002,72080,Petrol,86,Metallic,Automatic,1300,3,4,5,0,9487
Jun_2002,71498,Petrol,86,Metallic,Manual,1300,4,4,5,0,7897
May_2002,71302,Petrol,86,Metallic,Manual,1300,5,4,5,1,8745
Mar_2002,71290,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,9010
Nov_2002,71126,Petrol,110,Metallic,Manual,1600,5,4,5,0,9010
Dec_2002,71118,Diesel,72,Metallic,Manual,2000,3,4,5,1,9964
Jan_2002,70893,Petrol,110,Metallic,Manual,1600,3,4,5,0,7685
Feb_2002,70866,Petrol,110,Metallic,Manual,1600,5,4,5,0,9487
Jan_2002,70854,Petrol,110,Metallic,Manual,1600,5,4,5,0,10017
Jul_2002,70721,Petrol,110,Metallic,Manual,1600,3,4,5,0,9010
Jan_2002,70138,Petrol,86,Metallic,Manual,1300,3,4,5,0,7155
Jan_2002,69907,Petrol,110,Non-Metallic,Manual,1600,5,4,5,1,7844
Mar_2002,69430,Petrol,86,Metallic,Manual,1300,3,4,5,0,9487
Jan_2002,69225,Petrol,110,Metallic,Manual,1600,3,4,5,0,7314
Feb_2002,69169,Petrol,86,Metallic,Manual,1300,3,4,5,0,8215
Oct_2002,68922,Diesel,72,Metallic,Manual,2000,3,4,5,0,9487
Jun_2002,68906,Petrol,86,Metallic,Manual,1300,3,4,5,1,7367
Apr_2002,68137,Petrol,110,Non-Metallic,Manual,1600,4,4,5,0,9005
Jun_2002,67840,Petrol,107,Non-Metallic,Automatic,1600,3,4,5,0,10600
Oct_2002,67840,Petrol,110,Metallic,Manual,1600,5,4,5,0,7419
Jan_2002,67840,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,9487
Feb_2002,67753,Petrol,110,Non-Metallic,Manual,1600,4,4,5,0,9010
Jun_2002,67452,Petrol,110,Metallic,Manual,1600,4,4,5,0,9275
Jan_2002,67310,Petrol,110,Metallic,Manual,1600,3,4,5,0,7949
Jan_2002,67062,Petrol,110,Metallic,Manual,1600,4,4,5,0,9540
Apr_2002,66351,Petrol,110,Metallic,Manual,1600,3,4,5,1,9487
Jan_2002,66336,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,7367
Apr_2002,66022,Petrol,110,Metallic,Manual,1600,5,4,5,0,9010
Apr_2002,65620,Petrol,86,Metallic,Automatic,1300,5,4,5,1,8957
Jul_2002,65402,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,9487
Apr_2002,65347,Petrol,110,Metallic,Manual,1600,5,4,5,1,8745
Jun_2002,65324,Petrol,86,Non-Metallic,Manual,1300,5,4,5,0,8427
Nov_2002,65201,Petrol,110,Non-Metallic,Manual,1600,4,4,5,0,7897
Feb_2002,64835,Petrol,107,Metallic,Automatic,1600,3,4,5,1,9540
Nov_2002,64660,Petrol,110,Metallic,Manual,1600,4,4,5,0,7579
May_2002,64483,Petrol,110,Metallic,Manual,1600,4,4,5,0,8215
Nov_2002,64236,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,6196
Sept_2002,64112,Petrol,110,Metallic,Manual,1600,5,4,5,0,9010
Jan_2002,64105,Petrol,110,Metallic,Manual,1600,5,4,5,0,8745
Feb_2002,63751,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,10017
Dec_2002,63653,Petrol,110,Metallic,Manual,1600,3,4,5,0,7155
Apr_2002,63600,Petrol,110,Metallic,Manual,1600,3,4,5,1,8904
May_2002,63600,Petrol,110,Non-Metallic,Manual,1600,3,4,5,1,8374
May_2002,63404,Petrol,110,Metallic,Manual,1587,3,4,5,0,8427
Jan_2002,62886,Petrol,110,Metallic,Manual,1600,5,4,5,0,9275
Aug_2002,62794,Petrol,110,Metallic,Manual,1600,3,4,5,1,10494
